invoice_id,customer_id,amount,currency,vendor_name,po_number,invoice_date
INV-CUST-1014-0003,CUST-1014,9971.75,USD,Compute Cloud,PO-38121,2024-06-14
INV-CUST-1014-0004,CUST-1014,4182.26,USD,Compute Cloud,PO-71151,2024-05-15
INV-CUST-1014-0005,CUST-1014,5905.73,USD,Steel Fab Inc,PO-60865,2024-06-25
INV-CUST-1014-0006,CUST-1014,7214.86,USD,Global Logistics,PO-63622,2024-04-29
INV-CUST-1014-0007,CUST-1014,2963.76,USD,Compute Cloud,PO-27528,2024-05-29
INV-CUST-1014-0008,CUST-1014,985.45,USD,Steel Fab Inc,PO-98081,2024-06-23
INV-CUST-1014-0009,CUST-1014,2941.19,USD,Office Supply Co,PO-29206,2024-02-13
INV-CUST-1014-0010,CUST-1014,8242.7,USD,Steel Fab Inc,PO-22209,2024-01-24
INV-CUST-1014-0011,CUST-1014,3655.3,USD,Office Supply Co,PO-87369,2024-04-22
INV-CUST-1014-0012,CUST-1014,3780.43,USD,Office Supply Co,PO-64993,2024-04-11
INV-CUST-1014-0013,CUST-1014,3118.77,USD,Global Logistics,PO-43078,2024-03-03
INV-CUST-1014-0014,CUST-1014,2869.02,USD,Office Supply Co,PO-24941,2024-01-15
INV-CUST-1014-0015,CUST-1014,4935.04,USD,Enterprise SaaS,PO-77246,2024-02-24
INV-CUST-1014-0016,CUST-1014,3700.33,USD,Enterprise SaaS,PO-54155,2024-01-04
INV-CUST-1014-0017,CUST-1014,6047.9,USD,Compute Cloud,PO-87688,2024-02-23
INV-CUST-1014-0018,CUST-1014,9703.4,USD,Steel Fab Inc,PO-36261,2024-01-26
INV-CUST-1014-0019,CUST-1014,5838.29,USD,Compute Cloud,PO-85720,2024-02-29
INV-CUST-1014-0020,CUST-1014,7875.5,USD,Enterprise SaaS,PO-25442,2024-05-15
INV-CUST-1014-0021,CUST-1014,2067.24,USD,Global Logistics,PO-13252,2024-01-28
INV-CUST-1014-0022,CUST-1014,8205.98,USD,Enterprise SaaS,PO-26340,2024-04-09
INV-CUST-1014-0023,CUST-1014,566.43,USD,Compute Cloud,PO-98583,2024-04-27
INV-CUST-1014-0024,CUST-1014,6366.69,USD,Steel Fab Inc,PO-74957,2024-05-17
INV-CUST-1014-0025,CUST-1014,7087.75,USD,Enterprise SaaS,PO-31077,2024-01-10
INV-CUST-1014-0026,CUST-1014,2544.74,USD,Compute Cloud,PO-40114,2024-03-12
INV-CUST-1014-0027,CUST-1014,6970.33,USD,Steel Fab Inc,PO-67963,2024-03-08
INV-CUST-1014-0028,CUST-1014,1310.82,USD,Steel Fab Inc,PO-19095,2024-03-13
INV-CUST-1014-0029,CUST-1014,933.42,USD,Compute Cloud,PO-66416,2024-05-28
INV-CUST-1014-0030,CUST-1014,7615.67,USD,Office Supply Co,PO-99918,2024-03-25
INV-CUST-1014-0031,CUST-1014,2480.42,USD,Compute Cloud,PO-91511,2024-02-29
INV-CUST-1014-0032,CUST-1014,9970.34,USD,Enterprise SaaS,PO-10781,2024-01-14
INV-CUST-1014-0033,CUST-1014,9501.72,USD,Steel Fab Inc,PO-64634,2024-06-01
INV-CUST-1014-0034,CUST-1014,8572.7,USD,Office Supply Co,PO-28145,2024-05-21
INV-CUST-1014-0035,CUST-1014,6669.92,USD,Steel Fab Inc,PO-68750,2024-02-24
INV-CUST-1014-0036,CUST-1014,2981.07,USD,Steel Fab Inc,PO-18529,2024-03-10
INV-CUST-1014-0037,CUST-1014,3403.78,USD,Enterprise SaaS,PO-36782,2024-02-09
INV-CUST-1014-0038,CUST-1014,618.62,USD,Enterprise SaaS,PO-57501,2024-03-15
INV-CUST-1014-0039,CUST-1014,9053.88,USD,Global Logistics,PO-51660,2024-03-25
INV-CUST-1015-0000,CUST-1015,8872.38,USD,Office Supply Co,PO-35516,2024-01-18
INV-CUST-1015-0001,CUST-1015,9439.85,USD,Office Supply Co,PO-35697,2024-01-20
INV-CUST-1015-0002,CUST-1015,6302.7,USD,Global Logistics,PO-61773,2024-03-28
INV-CUST-1015-0003,CUST-1015,9134.5,USD,Compute Cloud,PO-21107,2024-04-07
INV-CUST-1015-0004,CUST-1015,3427.02,USD,Office Supply Co,PO-88617,2024-04-18
INV-CUST-1015-0005,CUST-1015,2128.27,USD,Steel Fab Inc,PO-93915,2024-01-24
INV-CUST-1015-0006,CUST-1015,2295.71,USD,Enterprise SaaS,PO-97739,2024-02-18
INV-CUST-1015-0007,CUST-1015,928.09,USD,Enterprise SaaS,PO-82747,2024-05-09
INV-CUST-1015-0008,CUST-1015,3423.71,USD,Enterprise SaaS,PO-32851,2024-02-14
INV-CUST-1015-0009,CUST-1015,4390.03,USD,Steel Fab Inc,PO-63450,2024-06-06
INV-CUST-1015-0010,CUST-1015,6997.11,USD,Global Logistics,PO-98079,2024-05-21
INV-CUST-1015-0011,CUST-1015,6798.34,USD,Enterprise SaaS,PO-72353,2024-01-10
INV-CUST-1015-0012,CUST-1015,9171.39,USD,Global Logistics,PO-49949,2024-05-07
INV-CUST-1015-0013,CUST-1015,3731.83,USD,Office Supply Co,PO-56885,2024-01-26
INV-CUST-1015-0014,CUST-1015,4600.48,USD,Enterprise SaaS,PO-13068,2024-05-25
INV-CUST-1015-0015,CUST-1015,9755.98,USD,Global Logistics,PO-58922,2024-04-30
INV-CUST-1015-0016,CUST-1015,9141.29,USD,Office Supply Co,PO-81659,2024-04-21
INV-CUST-1015-0017,CUST-1015,9478.2,USD,Compute Cloud,PO-95868,2024-01-06
INV-CUST-1015-0018,CUST-1015,9058.53,USD,Global Logistics,PO-24900,2024-05-25
INV-CUST-1015-0019,CUST-1015,7081.45,USD,Enterprise SaaS,PO-45075,2024-02-16
INV-CUST-1015-0020,CUST-1015,9194.26,USD,Office Supply Co,PO-70603,2024-06-24
INV-CUST-1015-0021,CUST-1015,6853.69,USD,Global Logistics,PO-59970,2024-05-08
INV-CUST-1015-0022,CUST-1015,5310.84,USD,Steel Fab Inc,PO-36012,2024-01-10
INV-CUST-1015-0023,CUST-1015,2402.7,USD,Office Supply Co,PO-10317,2024-04-19
INV-CUST-1015-0024,CUST-1015,5437.03,USD,Enterprise SaaS,PO-79621,2024-04-22
INV-CUST-1015-0025,CUST-1015,3318.71,USD,Compute Cloud,PO-30885,2024-04-17
INV-CUST-1015-0026,CUST-1015,4595.25,USD,Global Logistics,PO-25904,2024-05-04
INV-CUST-1015-0027,CUST-1015,3087.14,USD,Office Supply Co,PO-20631,2024-03-18
INV-CUST-1015-0028,CUST-1015,7394.15,USD,Steel Fab Inc,PO-36909,2024-04-24
INV-CUST-1015-0029,CUST-1015,5264.61,USD,Compute Cloud,PO-10044,2024-02-02
INV-CUST-1015-0030,CUST-1015,9649.88,USD,Office Supply Co,PO-49281,2024-04-02
INV-CUST-1015-0031,CUST-1015,7802.54,USD,Compute Cloud,PO-23260,2024-03-03
INV-CUST-1015-0032,CUST-1015,4361.14,USD,Enterprise SaaS,PO-11257,2024-05-23
INV-CUST-1015-0033,CUST-1015,5566.43,USD,Global Logistics,PO-60887,2024-02-12
INV-CUST-1015-0034,CUST-1015,1170.79,USD,Steel Fab Inc,PO-27936,2024-04-06
INV-CUST-1015-0035,CUST-1015,7177.34,USD,Steel Fab Inc,PO-82986,2024-06-27
INV-CUST-1015-0036,CUST-1015,2527.72,USD,Steel Fab Inc,PO-79455,2024-06-18
INV-CUST-1015-0037,CUST-1015,6091.28,USD,Compute Cloud,PO-16450,2024-04-23
INV-CUST-1015-0038,CUST-1015,2304.24,USD,Enterprise SaaS,PO-14658,2024-02-19
INV-CUST-1015-0039,CUST-1015,612.48,USD,Global Logistics,PO-21887,2024-06-21
INV-CUST-1016-0000,CUST-1016,9296.02,USD,Office Supply Co,PO-83274,2024-04-22
INV-CUST-1016-0001,CUST-1016,9856.24,USD,Office Supply Co,PO-39966,2024-03-09
INV-CUST-1016-0002,CUST-1016,4428.2,USD,Office Supply Co,PO-48463,2024-05-29
INV-CUST-1016-0003,CUST-1016,5663.4,USD,Office Supply Co,PO-51988,2024-03-19
INV-CUST-1016-0004,CUST-1016,2299.37,USD,Steel Fab Inc,PO-75012,2024-04-26
INV-CUST-1016-0005,CUST-1016,4448.57,USD,Global Logistics,PO-92347,2024-04-01
INV-CUST-1016-0006,CUST-1016,6358.64,USD,Compute Cloud,PO-91821,2024-04-01
INV-CUST-1016-0007,CUST-1016,4171.46,USD,Office Supply Co,PO-66282,2024-02-23
INV-CUST-1016-0008,CUST-1016,8914.14,USD,Enterprise SaaS,PO-44937,2024-03-08
INV-CUST-1016-0009,CUST-1016,4812.96,USD,Global Logistics,PO-23130,2024-03-05
INV-CUST-1016-0010,CUST-1016,5090.03,USD,Office Supply Co,PO-33005,2024-06-22
INV-CUST-1016-0011,CUST-1016,6636.48,USD,Enterprise SaaS,PO-71332,2024-01-03
INV-CUST-1016-0012,CUST-1016,2450.38,USD,Compute Cloud,PO-53948,2024-02-22
INV-CUST-1016-0013,CUST-1016,9663.53,USD,Global Logistics,PO-69671,2024-01-07
INV-CUST-1016-0014,CUST-1016,8928.14,USD,Compute Cloud,PO-74603,2024-01-28
INV-CUST-1016-0015,CUST-1016,5984.96,USD,Office Supply Co,PO-55235,2024-01-12
INV-CUST-1016-0016,CUST-1016,5578.78,USD,Enterprise SaaS,PO-28424,2024-01-19
INV-CUST-1016-0017,CUST-1016,6377.67,USD,Office Supply Co,PO-47841,2024-05-18
INV-CUST-1016-0018,CUST-1016,1697.11,USD,Global Logistics,PO-39402,2024-01-17
INV-CUST-1016-0019,CUST-1016,9580.65,USD,Steel Fab Inc,PO-42154,2024-06-15
INV-CUST-1016-0020,CUST-1016,8413.0,USD,Global Logistics,PO-37142,2024-04-02
INV-CUST-1016-0021,CUST-1016,1495.5,USD,Office Supply Co,PO-91814,2024-03-09
INV-CUST-1016-0022,CUST-1016,6977.81,USD,Office Supply Co,PO-27415,2024-06-11
INV-CUST-1016-0023,CUST-1016,4138.68,USD,Office Supply Co,PO-10234,2024-05-24
INV-CUST-1016-0024,CUST-1016,3237.32,USD,Enterprise SaaS,PO-49476,2024-06-25
INV-CUST-1016-0025,CUST-1016,6525.11,USD,Compute Cloud,PO-71462,2024-04-25
INV-CUST-1016-0026,CUST-1016,1674.56,USD,Compute Cloud,PO-67289,2024-03-16
INV-CUST-1016-0027,CUST-1016,2465.33,USD,Steel Fab Inc,PO-93310,2024-06-26
INV-CUST-1016-0028,CUST-1016,7520.71,USD,Compute Cloud,PO-50011,2024-05-03
INV-CUST-1016-0029,CUST-1016,6885.8,USD,Steel Fab Inc,PO-89850,2024-03-11
INV-CUST-1016-0030,CUST-1016,7582.51,USD,Steel Fab Inc,PO-14886,2024-01-02
INV-CUST-1016-0031,CUST-1016,1882.04,USD,Compute Cloud,PO-24821,2024-03-18
INV-CUST-1016-0032,CUST-1016,9269.28,USD,Office Supply Co,PO-95869,2024-04-23
INV-CUST-1016-0033,CUST-1016,7532.44,USD,Global Logistics,PO-93290,2024-03-27
INV-CUST-1016-0034,CUST-1016,3627.18,USD,Global Logistics,PO-98848,2024-06-12
INV-CUST-1016-0035,CUST-1016,2620.22,USD,Steel Fab Inc,PO-19807,2024-03-29
INV-CUST-1016-0036,CUST-1016,7877.97,USD,Compute Cloud,PO-29159,2024-05-27
INV-CUST-1016-0037,CUST-1016,6947.08,USD,Compute Cloud,PO-41189,2024-01-30
INV-CUST-1016-0038,CUST-1016,6529.48,USD,Compute Cloud,PO-10502,2024-06-02
INV-CUST-1016-0039,CUST-1016,9066.96,USD,Global Logistics,PO-67317,2024-01-08
INV-CUST-1017-0000,CUST-1017,1354.11,USD,Steel Fab Inc,PO-90737,2024-05-15
INV-CUST-1017-0001,CUST-1017,9112.2,USD,Compute Cloud,PO-10250,2024-06-02
INV-CUST-1017-0002,CUST-1017,9792.9,USD,Enterprise SaaS,PO-11431,2024-04-21
INV-CUST-1017-0003,CUST-1017,5374.68,USD,Steel Fab Inc,PO-64987,2024-04-14
INV-CUST-1017-0004,CUST-1017,2649.74,USD,Compute Cloud,PO-41178,2024-03-01
INV-CUST-1017-0005,CUST-1017,3099.85,USD,Office Supply Co,PO-50514,2024-03-03
INV-CUST-1017-0006,CUST-1017,2773.67,USD,Steel Fab Inc,PO-73415,2024-01-21
INV-CUST-1017-0007,CUST-1017,3935.21,USD,Steel Fab Inc,PO-46393,2024-06-07
INV-CUST-1017-0008,CUST-1017,1019.24,USD,Enterprise SaaS,PO-56267,2024-06-01
INV-CUST-1017-0009,CUST-1017,4683.53,USD,Enterprise SaaS,PO-31329,2024-02-09
INV-CUST-1017-0010,CUST-1017,2246.3,USD,Office Supply Co,PO-88715,2024-02-14
INV-CUST-1017-0011,CUST-1017,3016.2,USD,Global Logistics,PO-92949,2024-03-19
INV-CUST-1017-0012,CUST-1017,7891.9,USD,Office Supply Co,PO-12471,2024-06-11
INV-CUST-1017-0013,CUST-1017,1918.73,USD,Steel Fab Inc,PO-39125,2024-03-29
INV-CUST-1017-0014,CUST-1017,8355.13,USD,Enterprise SaaS,PO-78608,2024-04-11
INV-CUST-1017-0015,CUST-1017,7709.53,USD,Global Logistics,PO-45929,2024-05-20
INV-CUST-1017-0016,CUST-1017,9493.94,USD,Compute Cloud,PO-33154,2024-05-12
INV-CUST-1017-0017,CUST-1017,8648.32,USD,Compute Cloud,PO-19329,2024-02-18
INV-CUST-1017-0018,CUST-1017,4325.64,USD,Global Logistics,PO-15063,2024-04-02
INV-CUST-1017-0019,CUST-1017,2351.88,USD,Global Logistics,PO-81586,2024-03-09
INV-CUST-1017-0020,CUST-1017,3982.48,USD,Steel Fab Inc,PO-69450,2024-04-13
INV-CUST-1017-0021,CUST-1017,1613.49,USD,Enterprise SaaS,PO-29771,2024-05-04
INV-CUST-1017-0022,CUST-1017,3732.36,USD,Steel Fab Inc,PO-44309,2024-03-20
INV-CUST-1017-0023,CUST-1017,7312.84,USD,Office Supply Co,PO-95798,2024-01-27
INV-CUST-1017-0024,CUST-1017,7495.6,USD,Enterprise SaaS,PO-43344,2024-02-16
INV-CUST-1017-0025,CUST-1017,5444.98,USD,Global Logistics,PO-49495,2024-04-21
INV-CUST-1017-0026,CUST-1017,5517.1,USD,Global Logistics,PO-16878,2024-03-29
INV-CUST-1017-0027,CUST-1017,975.12,USD,Office Supply Co,PO-22836,2024-03-27
INV-CUST-1017-0028,CUST-1017,2247.54,USD,Enterprise SaaS,PO-65329,2024-03-28
INV-CUST-1017-0029,CUST-1017,9580.97,USD,Compute Cloud,PO-74255,2024-05-15
INV-CUST-1017-0030,CUST-1017,5004.12,USD,Global Logistics,PO-80111,2024-04-07
INV-CUST-1017-0031,CUST-1017,5999.47,USD,Office Supply Co,PO-32136,2024-01-24
INV-CUST-1017-0032,CUST-1017,1730.49,USD,Compute Cloud,PO-18181,2024-06-29
INV-CUST-1017-0033,CUST-1017,7377.61,USD,Steel Fab Inc,PO-80803,2024-04-23
INV-CUST-1017-0034,CUST-1017,1411.53,USD,Compute Cloud,PO-33145,2024-01-07
INV-CUST-1017-0035,CUST-1017,1158.14,USD,Global Logistics,PO-81539,2024-03-25
INV-CUST-1017-0036,CUST-1017,1410.0,USD,Steel Fab Inc,PO-51441,2024-01-29
INV-CUST-1017-0037,CUST-1017,8441.57,USD,Compute Cloud,PO-71190,2024-05-26
INV-CUST-1017-0038,CUST-1017,2289.22,USD,Office Supply Co,PO-67883,2024-04-10
INV-CUST-1017-0039,CUST-1017,8956.9,USD,Enterprise SaaS,PO-16424,2024-01-08
INV-CUST-1018-0000,CUST-1018,6626.79,USD,Compute Cloud,PO-48738,2024-04-16
INV-CUST-1018-0001,CUST-1018,9283.54,USD,Global Logistics,PO-92559,2024-02-28
INV-CUST-1018-0002,CUST-1018,4067.87,USD,Compute Cloud,PO-59537,2024-06-29
INV-CUST-1018-0003,CUST-1018,4806.05,USD,Compute Cloud,PO-67753,2024-05-02
INV-CUST-1018-0004,CUST-1018,8608.88,USD,Office Supply Co,PO-59979,2024-04-18
INV-CUST-1018-0005,CUST-1018,5993.1,USD,Office Supply Co,PO-80838,2024-02-26
INV-CUST-1018-0006,CUST-1018,7734.17,USD,Enterprise SaaS,PO-65985,2024-03-21
INV-CUST-1018-0007,CUST-1018,2414.57,USD,Compute Cloud,PO-33618,2024-06-25
INV-CUST-1018-0008,CUST-1018,2240.64,USD,Compute Cloud,PO-60154,2024-01-01
INV-CUST-1018-0009,CUST-1018,8962.47,USD,Enterprise SaaS,PO-87010,2024-04-15
INV-CUST-1018-0010,CUST-1018,3442.83,USD,Office Supply Co,PO-98249,2024-03-14
INV-CUST-1018-0011,CUST-1018,615.4,USD,Steel Fab Inc,PO-91135,2024-06-09
INV-CUST-1018-0012,CUST-1018,4614.32,USD,Compute Cloud,PO-70843,2024-02-25
INV-CUST-1018-0013,CUST-1018,8856.08,USD,Global Logistics,PO-27733,2024-05-19
INV-CUST-1018-0014,CUST-1018,7273.09,USD,Compute Cloud,PO-66005,2024-01-12
INV-CUST-1018-0015,CUST-1018,670.04,USD,Steel Fab Inc,PO-44357,2024-01-05
INV-CUST-1018-0016,CUST-1018,9087.65,USD,Compute Cloud,PO-49628,2024-04-25
INV-CUST-1018-0017,CUST-1018,6107.03,USD,Global Logistics,PO-85480,2024-06-26
INV-CUST-1018-0018,CUST-1018,1317.44,USD,Enterprise SaaS,PO-40899,2024-02-07
INV-CUST-1018-0019,CUST-1018,6583.6,USD,Compute Cloud,PO-77423,2024-01-22
INV-CUST-1018-0020,CUST-1018,5055.57,USD,Enterprise SaaS,PO-19043,2024-03-26
INV-CUST-1018-0021,CUST-1018,2278.05,USD,Compute Cloud,PO-76923,2024-01-07
INV-CUST-1018-0022,CUST-1018,8763.64,USD,Steel Fab Inc,PO-75752,2024-06-12
INV-CUST-1018-0023,CUST-1018,8089.45,USD,Global Logistics,PO-88748,2024-06-02
INV-CUST-1018-0024,CUST-1018,3941.67,USD,Global Logistics,PO-49795,2024-05-06
INV-CUST-1018-0025,CUST-1018,1780.98,USD,Compute Cloud,PO-60448,2024-03-14
INV-CUST-1018-0026,CUST-1018,5217.24,USD,Compute Cloud,PO-63995,2024-06-18
INV-CUST-1018-0027,CUST-1018,9077.92,USD,Office Supply Co,PO-87794,2024-06-12
INV-CUST-1018-0028,CUST-1018,7920.79,USD,Global Logistics,PO-18181,2024-03-04
INV-CUST-1018-0029,CUST-1018,9341.76,USD,Global Logistics,PO-31321,2024-05-09
INV-CUST-1018-0030,CUST-1018,621.34,USD,Steel Fab Inc,PO-41238,2024-03-29
INV-CUST-1018-0031,CUST-1018,9022.74,USD,Enterprise SaaS,PO-36399,2024-04-17
INV-CUST-1018-0032,CUST-1018,5017.17,USD,Global Logistics,PO-87543,2024-02-25
INV-CUST-1018-0033,CUST-1018,4103.44,USD,Steel Fab Inc,PO-51500,2024-04-11
INV-CUST-1018-0034,CUST-1018,739.26,USD,Office Supply Co,PO-85158,2024-03-28
INV-CUST-1018-0035,CUST-1018,3222.88,USD,Steel Fab Inc,PO-38587,2024-01-23
INV-CUST-1018-0036,CUST-1018,1471.57,USD,Compute Cloud,PO-69950,2024-03-12
INV-CUST-1018-0037,CUST-1018,2511.09,USD,Global Logistics,PO-24640,2024-01-03
INV-CUST-1018-0038,CUST-1018,5329.2,USD,Compute Cloud,PO-14635,2024-03-26
INV-CUST-1018-0039,CUST-1018,2725.86,USD,Steel Fab Inc,PO-72576,2024-02-15
INV-CUST-1019-0000,CUST-1019,9680.01,USD,Enterprise SaaS,PO-46845,2024-04-13
INV-CUST-1019-0001,CUST-1019,5171.1,USD,Office Supply Co,PO-59241,2024-05-25
INV-CUST-1019-0002,CUST-1019,1327.73,USD,Global Logistics,PO-26672,2024-02-29
INV-CUST-1019-0003,CUST-1019,1119.7,USD,Steel Fab Inc,PO-52809,2024-05-23
INV-CUST-1019-0004,CUST-1019,9972.32,USD,Steel Fab Inc,PO-98210,2024-03-05
INV-CUST-1019-0005,CUST-1019,5272.91,USD,Compute Cloud,PO-99248,2024-03-14
INV-CUST-1019-0006,CUST-1019,1888.62,USD,Office Supply Co,PO-42920,2024-06-04
INV-CUST-1019-0007,CUST-1019,4656.32,USD,Enterprise SaaS,PO-90534,2024-06-06
INV-CUST-1019-0008,CUST-1019,9163.45,USD,Office Supply Co,PO-36592,2024-04-06
INV-CUST-1019-0009,CUST-1019,8718.79,USD,Office Supply Co,PO-49590,2024-01-25
INV-CUST-1019-0010,CUST-1019,9195.0,USD,Compute Cloud,PO-59822,2024-03-14
INV-CUST-1019-0011,CUST-1019,2402.41,USD,Global Logistics,PO-18015,2024-04-09
INV-CUST-1019-0012,CUST-1019,5938.14,USD,Steel Fab Inc,PO-52229,2024-02-02
INV-CUST-1019-0013,CUST-1019,4696.09,USD,Steel Fab Inc,PO-78184,2024-06-09
INV-CUST-1019-0014,CUST-1019,3035.93,USD,Office Supply Co,PO-39394,2024-01-22
INV-CUST-1019-0015,CUST-1019,5523.4,USD,Compute Cloud,PO-69512,2024-05-15
INV-CUST-1019-0016,CUST-1019,8985.02,USD,Global Logistics,PO-58728,2024-06-25
INV-CUST-1019-0017,CUST-1019,6846.86,USD,Compute Cloud,PO-99824,2024-04-17
INV-CUST-1019-0018,CUST-1019,7096.05,USD,Enterprise SaaS,PO-48995,2024-06-03
INV-CUST-1019-0019,CUST-1019,8117.1,USD,Enterprise SaaS,PO-37150,2024-02-12
INV-CUST-1019-0020,CUST-1019,7682.48,USD,Global Logistics,PO-17505,2024-01-15
INV-CUST-1019-0021,CUST-1019,5494.95,USD,Steel Fab Inc,PO-18184,2024-06-04
INV-CUST-1019-0022,CUST-1019,7794.62,USD,Steel Fab Inc,PO-28178,2024-01-01
INV-CUST-1019-0023,CUST-1019,5217.49,USD,Compute Cloud,PO-28875,2024-06-13
INV-CUST-1019-0024,CUST-1019,3036.61,USD,Compute Cloud,PO-21513,2024-04-28
INV-CUST-1019-0025,CUST-1019,5980.61,USD,Compute Cloud,PO-88284,2024-01-30
INV-CUST-1019-0026,CUST-1019,961.71,USD,Compute Cloud,PO-42331,2024-01-30
INV-CUST-1019-0027,CUST-1019,3477.03,USD,Enterprise SaaS,PO-53209,2024-03-13
INV-CUST-1019-0028,CUST-1019,985.39,USD,Compute Cloud,PO-11044,2024-03-15
INV-CUST-1019-0029,CUST-1019,8164.12,USD,Office Supply Co,PO-70523,2024-03-28
INV-CUST-1019-0030,CUST-1019,4356.25,USD,Compute Cloud,PO-89483,2024-04-11
INV-CUST-1019-0031,CUST-1019,8335.72,USD,Steel Fab Inc,PO-63905,2024-05-23
INV-CUST-1019-0032,CUST-1019,8904.95,USD,Office Supply Co,PO-64673,2024-02-08
INV-CUST-1019-0033,CUST-1019,7191.1,USD,Global Logistics,PO-89130,2024-02-18
INV-CUST-1019-0034,CUST-1019,6662.98,USD,Steel Fab Inc,PO-12527,2024-02-17
INV-CUST-1019-0035,CUST-1019,7861.13,USD,Global Logistics,PO-86850,2024-05-14
INV-CUST-1019-0036,CUST-1019,8352.23,USD,Enterprise SaaS,PO-74342,2024-06-11
INV-CUST-1019-0037,CUST-1019,4536.97,USD,Compute Cloud,PO-13050,2024-06-23
INV-CUST-1019-0038,CUST-1019,5806.59,USD,Office Supply Co,PO-67613,2024-04-13
INV-CUST-1019-0039,CUST-1019,3517.58,USD,Compute Cloud,PO-69806,2024-06-29
INV-CUST-1020-0000,CUST-1020,9956.42,USD,Global Logistics,PO-64248,2024-02-18
INV-CUST-1020-0001,CUST-1020,1664.54,USD,Enterprise SaaS,PO-10273,2024-05-19
INV-CUST-1020-0002,CUST-1020,4537.1,USD,Steel Fab Inc,PO-88663,2024-02-22
INV-CUST-1020-0003,CUST-1020,2532.81,USD,Enterprise SaaS,PO-53387,2024-04-02
INV-CUST-1020-0004,CUST-1020,6605.21,USD,Compute Cloud,PO-91699,2024-03-10
INV-CUST-1020-0005,CUST-1020,1831.59,USD,Steel Fab Inc,PO-64485,2024-06-25
INV-CUST-1020-0006,CUST-1020,724.89,USD,Office Supply Co,PO-95547,2024-01-22
INV-CUST-1020-0007,CUST-1020,5659.04,USD,Compute Cloud,PO-45146,2024-04-07
INV-CUST-1020-0008,CUST-1020,2912.42,USD,Compute Cloud,PO-20784,2024-05-08
INV-CUST-1020-0009,CUST-1020,6461.2,USD,Office Supply Co,PO-21293,2024-03-26
INV-CUST-1020-0010,CUST-1020,5470.01,USD,Steel Fab Inc,PO-29768,2024-01-21
INV-CUST-1020-0011,CUST-1020,9855.99,USD,Global Logistics,PO-71478,2024-05-19
INV-CUST-1020-0012,CUST-1020,3012.0,USD,Steel Fab Inc,PO-36963,2024-06-01
INV-CUST-1020-0013,CUST-1020,7381.94,USD,Steel Fab Inc,PO-27854,2024-05-01
INV-CUST-1020-0014,CUST-1020,9361.88,USD,Global Logistics,PO-65942,2024-01-29
INV-CUST-1020-0015,CUST-1020,1441.7,USD,Global Logistics,PO-37938,2024-03-02
INV-CUST-1020-0016,CUST-1020,4890.52,USD,Office Supply Co,PO-83399,2024-01-05
INV-CUST-1020-0017,CUST-1020,9264.34,USD,Enterprise SaaS,PO-15447,2024-03-01
INV-CUST-1020-0018,CUST-1020,7960.64,USD,Enterprise SaaS,PO-42429,2024-02-20
INV-CUST-1020-0019,CUST-1020,9214.74,USD,Global Logistics,PO-31270,2024-03-28
INV-CUST-1020-0020,CUST-1020,4847.58,USD,Compute Cloud,PO-71857,2024-04-24
INV-CUST-1020-0021,CUST-1020,1741.98,USD,Enterprise SaaS,PO-81441,2024-01-22
INV-CUST-1020-0022,CUST-1020,2017.61,USD,Compute Cloud,PO-79480,2024-01-09
INV-CUST-1020-0023,CUST-1020,1179.81,USD,Global Logistics,PO-35380,2024-03-22
INV-CUST-1020-0024,CUST-1020,6141.17,USD,Global Logistics,PO-65351,2024-02-19
INV-CUST-1020-0025,CUST-1020,6830.36,USD,Compute Cloud,PO-87313,2024-05-31
INV-CUST-1020-0026,CUST-1020,5253.17,USD,Enterprise SaaS,PO-65530,2024-06-06
INV-CUST-1020-0027,CUST-1020,6093.01,USD,Steel Fab Inc,PO-41729,2024-05-07
INV-CUST-1020-0028,CUST-1020,1827.14,USD,Office Supply Co,PO-37815,2024-04-14
INV-CUST-1020-0029,CUST-1020,6355.65,USD,Office Supply Co,PO-90693,2024-06-17
INV-CUST-1020-0030,CUST-1020,1102.5,USD,Steel Fab Inc,PO-87527,2024-01-02
INV-CUST-1020-0031,CUST-1020,4138.57,USD,Office Supply Co,PO-98241,2024-05-12
INV-CUST-1020-0032,CUST-1020,3649.67,USD,Global Logistics,PO-26407,2024-05-11
INV-CUST-1020-0033,CUST-1020,9256.39,USD,Global Logistics,PO-30618,2024-02-27
INV-CUST-1020-0034,CUST-1020,1227.54,USD,Enterprise SaaS,PO-41087,2024-03-02
INV-CUST-1020-0035,CUST-1020,2307.15,USD,Steel Fab Inc,PO-88777,2024-05-20
INV-CUST-1020-0036,CUST-1020,5548.79,USD,Office Supply Co,PO-15368,2024-03-21
INV-CUST-1020-0037,CUST-1020,7498.91,USD,Global Logistics,PO-70083,2024-03-03
INV-CUST-1020-0038,CUST-1020,979.32,USD,Enterprise SaaS,PO-57211,2024-01-19
INV-CUST-1020-0039,CUST-1020,3221.67,USD,Office Supply Co,PO-17503,2024-04-03
INV-CUST-1021-0000,CUST-1021,1195.04,USD,Office Supply Co,PO-35385,2024-04-21
INV-CUST-1021-0001,CUST-1021,8874.08,USD,Compute Cloud,PO-35447,2024-03-29
INV-CUST-1021-0002,CUST-1021,2510.93,USD,Enterprise SaaS,PO-98011,2024-03-25
INV-CUST-1021-0003,CUST-1021,4953.41,USD,Steel Fab Inc,PO-43856,2024-04-11
INV-CUST-1021-0004,CUST-1021,4843.14,USD,Steel Fab Inc,PO-97164,2024-01-10
