payment_id,customer_id,amount,currency,sender_name,trace_id,remittance_raw,payment_date
PAY-INV-CUST-1024-0007,CUST-1024,1713.67,USD,Office Supply Co,TR-125155,Full payment for INV-CUST-1024-0007,2024-02-18
PAY-INV-CUST-1024-0008,CUST-1024,8729.72,USD,Compute Cloud,TR-722844,Full payment for INV-CUST-1024-0008,2024-02-09
PAY-INV-CUST-1024-0010-S0,CUST-1024,1762.11,USD,Office Supply Co,TR-536829,Partial payment 1/4 for INV-CUST-1024-0010,2024-02-23
PAY-INV-CUST-1024-0010-S1,CUST-1024,196.99,USD,Office Supply Co,TR-955566,Partial payment 2/4 for INV-CUST-1024-0010,2024-02-07
PAY-INV-CUST-1024-0010-S2,CUST-1024,400.12,USD,Office Supply Co,TR-253282,Partial payment 3/4 for INV-CUST-1024-0010,2024-02-19
PAY-INV-CUST-1024-0010-S3,CUST-1024,877.03,USD,Office Supply Co,TR-345880,Partial payment 4/4 for INV-CUST-1024-0010,2024-01-30
PAY-INV-CUST-1024-0011,CUST-1024,7492.39,USD,Steel Fab Inc,TR-996285,Full payment for INV-CUST-1024-0011,2024-04-16
PAY-INV-CUST-1024-0012,CUST-1024,1230.58,USD,Enterprise SaaS,TR-985530,Full payment for INV-CUST-1024-0012,2024-06-12
PAY-ERR-CUST-1024-1194,CUST-1024,427.8,USD,Unknown Entity,TR-ERR-467801,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1024-0014,CUST-1024,1882.75,USD,Steel Fab Inc,TR-306157,Full payment for INV-CUST-1024-0014,2024-03-01
PAY-INV-CUST-1024-0015,CUST-1024,908.98,USD,Steel Fab Inc,TR-590613,Full payment for INV-CUST-1024-0015,2024-06-02
PAY-INV-CUST-1024-0016,CUST-1024,2741.12,USD,Enterprise SaaS,TR-845465,Full payment for INV-CUST-1024-0016,2024-04-29
PAY-INV-CUST-1024-0017,CUST-1024,3003.0,USD,Enterprise SaaS,TR-454676,Full payment for INV-CUST-1024-0017,2024-04-30
PAY-INV-CUST-1024-0018,CUST-1024,5023.34,USD,Enterprise SaaS,TR-257798,Full payment for INV-CUST-1024-0018,2024-03-07
PAY-INV-CUST-1024-0019,CUST-1024,3083.84,USD,Steel Fab Inc,TR-200465,Full payment for INV-CUST-1024-0019,2024-06-07
PAY-INV-CUST-1024-0020,CUST-1024,6344.42,USD,Global Logistics,TR-144915,Full payment for INV-CUST-1024-0020,2024-03-18
PAY-INV-CUST-1024-0021,CUST-1024,544.86,USD,Compute Cloud,TR-672577,Full payment for INV-CUST-1024-0021,2024-02-11
PAY-INV-CUST-1024-0022-S0,CUST-1024,738.54,USD,Global Logistics,TR-657225,Partial payment 1/3 for INV-CUST-1024-0022,2024-06-08
PAY-INV-CUST-1024-0022-S1,CUST-1024,916.17,USD,Global Logistics,TR-256481,Partial payment 2/3 for INV-CUST-1024-0022,2024-05-19
PAY-INV-CUST-1024-0022-S2,CUST-1024,7977.67,USD,Global Logistics,TR-927837,Partial payment 3/3 for INV-CUST-1024-0022,2024-06-04
PAY-INV-CUST-1024-0023,CUST-1024,2433.82,USD,Office Supply Co,TR-155455,Full payment for INV-CUST-1024-0023,2024-04-27
PAY-INV-CUST-1024-0024,CUST-1024,4094.0,USD,Office Supply Co,TR-336503,Full payment for INV-CUST-1024-0024,2024-02-18
PAY-INV-CUST-1024-0025,CUST-1024,9855.1,USD,Office Supply Co,TR-276877,Full payment for INV-CUST-1024-0025,2024-04-08
PAY-INV-CUST-1024-0026,CUST-1024,6035.73,USD,Compute Cloud,TR-787351,Full payment for INV-CUST-1024-0026,2024-01-26
PAY-ERR-CUST-1024-1210,CUST-1024,474.15,USD,Unknown Entity,TR-ERR-791107,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1024-0029,CUST-1024,5199.67,USD,Enterprise SaaS,TR-330937,Full payment for INV-CUST-1024-0029,2024-07-12
PAY-INV-CUST-1024-0031,CUST-1024,9574.79,USD,Enterprise SaaS,TR-440728,Full payment for INV-CUST-1024-0031,2024-06-10
PAY-INV-CUST-1024-0032,CUST-1024,1262.17,USD,Steel Fab Inc,TR-238336,Full payment for INV-CUST-1024-0032,2024-05-04
PAY-INV-CUST-1024-0033,CUST-1024,2250.85,USD,Steel Fab Inc,TR-918481,Full payment for INV-CUST-1024-0033,2024-03-04
PAY-INV-CUST-1024-0035-S0,CUST-1024,1898.85,USD,Steel Fab Inc,TR-649382,Partial payment 1/2 for INV-CUST-1024-0035,2024-01-31
PAY-INV-CUST-1024-0035-S1,CUST-1024,4771.63,USD,Steel Fab Inc,TR-891943,Partial payment 2/2 for INV-CUST-1024-0035,2024-01-30
PAY-INV-CUST-1024-0036,CUST-1024,3497.25,USD,Compute Cloud,TR-688066,Full payment for INV-CUST-1024-0036,2024-04-29
PAY-INV-CUST-1024-0037,CUST-1024,5162.43,USD,Steel Fab Inc,TR-877900,Full payment for INV-CUST-1024-0037,2024-03-14
PAY-INV-CUST-1024-0038,CUST-1024,4196.06,USD,Enterprise SaaS,TR-537274,Full payment for INV-CUST-1024-0038,2024-02-19
PAY-INV-CUST-1025-0000-S0,CUST-1025,492.12,USD,Enterprise SaaS,TR-987022,Partial payment 1/3 for INV-CUST-1025-0000,2024-02-26
PAY-INV-CUST-1025-0000-S1,CUST-1025,1797.46,USD,Enterprise SaaS,TR-344161,Partial payment 2/3 for INV-CUST-1025-0000,2024-02-20
PAY-INV-CUST-1025-0000-S2,CUST-1025,2036.08,USD,Enterprise SaaS,TR-419482,Partial payment 3/3 for INV-CUST-1025-0000,2024-02-13
PAY-INV-CUST-1025-0001-S0,CUST-1025,421.72,USD,Steel Fab Inc,TR-584199,Partial payment 1/2 for INV-CUST-1025-0001,2024-03-10
PAY-INV-CUST-1025-0001-S1,CUST-1025,267.85,USD,Steel Fab Inc,TR-144202,Partial payment 2/2 for INV-CUST-1025-0001,2024-03-20
PAY-INV-CUST-1025-0002,CUST-1025,1600.17,USD,Steel Fab Inc,TR-229222,Full payment for INV-CUST-1025-0002,2024-07-04
PAY-INV-CUST-1025-0003,CUST-1025,7921.68,USD,Compute Cloud,TR-813534,Full payment for INV-CUST-1025-0003,2024-05-08
PAY-INV-CUST-1025-0004-S0,CUST-1025,1248.29,USD,Office Supply Co,TR-673461,Partial payment 1/2 for INV-CUST-1025-0004,2024-03-22
PAY-INV-CUST-1025-0004-S1,CUST-1025,848.09,USD,Office Supply Co,TR-958232,Partial payment 2/2 for INV-CUST-1025-0004,2024-04-09
PAY-INV-CUST-1025-0005,CUST-1025,9671.03,USD,Global Logistics,TR-565070,Full payment for INV-CUST-1025-0005,2024-06-07
PAY-INV-CUST-1025-0006,CUST-1025,8553.57,USD,Enterprise SaaS,TR-761879,Full payment for INV-CUST-1025-0006,2024-02-19
PAY-INV-CUST-1025-0007,CUST-1025,7444.21,USD,Compute Cloud,TR-859755,Full payment for INV-CUST-1025-0007,2024-02-27
PAY-INV-CUST-1025-0008-S0,CUST-1025,47.36,USD,Steel Fab Inc,TR-286889,Partial payment 1/4 for INV-CUST-1025-0008,2024-01-14
PAY-INV-CUST-1025-0008-S1,CUST-1025,2776.07,USD,Steel Fab Inc,TR-331133,Partial payment 2/4 for INV-CUST-1025-0008,2024-01-26
PAY-INV-CUST-1025-0008-S2,CUST-1025,4838.75,USD,Steel Fab Inc,TR-841824,Partial payment 3/4 for INV-CUST-1025-0008,2024-01-14
PAY-INV-CUST-1025-0008-S3,CUST-1025,671.93,USD,Steel Fab Inc,TR-670296,Partial payment 4/4 for INV-CUST-1025-0008,2024-01-31
PAY-INV-CUST-1025-0009,CUST-1025,4607.27,USD,Steel Fab Inc,TR-670273,Full payment for INV-CUST-1025-0009,2024-04-18
PAY-ERR-CUST-1025-1237,CUST-1025,261.74,USD,Unknown Entity,TR-ERR-569987,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1025-0011,CUST-1025,922.92,USD,Steel Fab Inc,TR-311688,Full payment for INV-CUST-1025-0011,2024-06-04
PAY-INV-CUST-1025-0012,CUST-1025,9937.16,USD,Office Supply Co,TR-935570,Full payment for INV-CUST-1025-0012,2024-07-10
PAY-INV-CUST-1025-0013,CUST-1025,9411.32,USD,Enterprise SaaS,TR-230115,Full payment for INV-CUST-1025-0013,2024-07-05
PAY-INV-CUST-1025-0014,CUST-1025,9116.69,USD,Compute Cloud,TR-906351,Full payment for INV-CUST-1025-0014,2024-04-29
PAY-INV-CUST-1025-0015,CUST-1025,1322.4,USD,Compute Cloud,TR-561098,Full payment for INV-CUST-1025-0015,2024-04-10
PAY-INV-CUST-1025-0016,CUST-1025,5196.98,USD,Enterprise SaaS,TR-856518,Full payment for INV-CUST-1025-0016,2024-05-15
PAY-INV-CUST-1025-0017,CUST-1025,4494.08,USD,Compute Cloud,TR-823599,Full payment for INV-CUST-1025-0017,2024-04-15
PAY-INV-CUST-1025-0018,CUST-1025,1676.65,USD,Global Logistics,TR-738621,Full payment for INV-CUST-1025-0018,2024-02-01
PAY-INV-CUST-1025-0019,CUST-1025,6450.27,USD,Office Supply Co,TR-103755,Full payment for INV-CUST-1025-0019,2024-04-08
PAY-INV-CUST-1025-0020,CUST-1025,5176.93,USD,Enterprise SaaS,TR-485310,Full payment for INV-CUST-1025-0020,2024-02-06
PAY-INV-CUST-1025-0021,CUST-1025,9447.57,USD,Steel Fab Inc,TR-601641,Full payment for INV-CUST-1025-0021,2024-04-10
PAY-INV-CUST-1025-0022-S0,CUST-1025,3881.63,USD,Enterprise SaaS,TR-539843,Partial payment 1/2 for INV-CUST-1025-0022,2024-06-12
PAY-INV-CUST-1025-0022-S1,CUST-1025,4790.47,USD,Enterprise SaaS,TR-920429,Partial payment 2/2 for INV-CUST-1025-0022,2024-06-16
PAY-INV-CUST-1025-0023,CUST-1025,9983.08,USD,Global Logistics,TR-754547,Full payment for INV-CUST-1025-0023,2024-06-13
PAY-INV-CUST-1025-0025,CUST-1025,956.42,USD,Global Logistics,TR-762344,Full payment for INV-CUST-1025-0025,2024-02-01
PAY-INV-CUST-1025-0026-S0,CUST-1025,829.09,USD,Office Supply Co,TR-645261,Partial payment 1/4 for INV-CUST-1025-0026,2024-02-07
PAY-INV-CUST-1025-0026-S1,CUST-1025,167.41,USD,Office Supply Co,TR-615975,Partial payment 2/4 for INV-CUST-1025-0026,2024-02-02
PAY-INV-CUST-1025-0026-S2,CUST-1025,664.49,USD,Office Supply Co,TR-535023,Partial payment 3/4 for INV-CUST-1025-0026,2024-02-10
PAY-INV-CUST-1025-0026-S3,CUST-1025,707.62,USD,Office Supply Co,TR-120350,Partial payment 4/4 for INV-CUST-1025-0026,2024-01-31
PAY-INV-CUST-1025-0027,CUST-1025,2837.08,USD,Steel Fab Inc,TR-470754,Full payment for INV-CUST-1025-0027,2024-05-08
PAY-INV-CUST-1025-0028,CUST-1025,1021.83,USD,Global Logistics,TR-325687,Full payment for INV-CUST-1025-0028,2024-06-28
PAY-INV-CUST-1025-0029-S0,CUST-1025,3723.27,USD,Compute Cloud,TR-898343,Partial payment 1/4 for INV-CUST-1025-0029,2024-01-10
PAY-INV-CUST-1025-0029-S1,CUST-1025,2407.15,USD,Compute Cloud,TR-902458,Partial payment 2/4 for INV-CUST-1025-0029,2024-01-28
PAY-INV-CUST-1025-0029-S2,CUST-1025,1633.85,USD,Compute Cloud,TR-464116,Partial payment 3/4 for INV-CUST-1025-0029,2024-01-31
PAY-INV-CUST-1025-0029-S3,CUST-1025,1037.66,USD,Compute Cloud,TR-951877,Partial payment 4/4 for INV-CUST-1025-0029,2024-01-13
PAY-INV-CUST-1025-0030,CUST-1025,8838.17,USD,Global Logistics,TR-413478,Full payment for INV-CUST-1025-0030,2024-05-26
PAY-INV-CUST-1025-0031,CUST-1025,4962.07,USD,Enterprise SaaS,TR-413548,Full payment for INV-CUST-1025-0031,2024-04-30
PAY-INV-CUST-1025-0032,CUST-1025,5138.83,USD,Global Logistics,TR-796231,Full payment for INV-CUST-1025-0032,2024-06-18
PAY-INV-CUST-1025-0033,CUST-1025,819.12,USD,Office Supply Co,TR-130463,Full payment for INV-CUST-1025-0033,2024-03-16
PAY-INV-CUST-1025-0034,CUST-1025,3238.85,USD,Global Logistics,TR-585623,Full payment for INV-CUST-1025-0034,2024-02-12
PAY-INV-CUST-1025-0035-S0,CUST-1025,1652.72,USD,Compute Cloud,TR-247421,Partial payment 1/4 for INV-CUST-1025-0035,2024-06-01
PAY-INV-CUST-1025-0035-S1,CUST-1025,90.95,USD,Compute Cloud,TR-630987,Partial payment 2/4 for INV-CUST-1025-0035,2024-05-29
PAY-INV-CUST-1025-0035-S2,CUST-1025,7555.95,USD,Compute Cloud,TR-875738,Partial payment 3/4 for INV-CUST-1025-0035,2024-05-14
PAY-INV-CUST-1025-0035-S3,CUST-1025,117.82,USD,Compute Cloud,TR-968399,Partial payment 4/4 for INV-CUST-1025-0035,2024-05-23
PAY-INV-CUST-1025-0036,CUST-1025,9371.94,USD,Compute Cloud,TR-215205,Full payment for INV-CUST-1025-0036,2024-04-15
PAY-INV-CUST-1025-0037,CUST-1025,9557.17,USD,Office Supply Co,TR-541648,Full payment for INV-CUST-1025-0037,2024-04-24
PAY-ERR-CUST-1025-1274,CUST-1025,442.76,USD,Unknown Entity,TR-ERR-249676,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1025-0039,CUST-1025,5082.12,USD,Enterprise SaaS,TR-821400,Full payment for INV-CUST-1025-0039,2024-02-11
PAY-ERR-CUST-1026-1276,CUST-1026,238.48,USD,Unknown Entity,TR-ERR-529946,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1026-0001,CUST-1026,6381.44,USD,Compute Cloud,TR-925765,Full payment for INV-CUST-1026-0001,2024-07-03
PAY-INV-CUST-1026-0002,CUST-1026,3486.02,USD,Steel Fab Inc,TR-432424,Full payment for INV-CUST-1026-0002,2024-05-02
PAY-INV-CUST-1026-0003,CUST-1026,5947.17,USD,Global Logistics,TR-330723,Full payment for INV-CUST-1026-0003,2024-04-12
PAY-INV-CUST-1026-0004,CUST-1026,9930.7,USD,Steel Fab Inc,TR-219049,Full payment for INV-CUST-1026-0004,2024-04-19
PAY-ERR-CUST-1026-1281,CUST-1026,194.76,USD,Unknown Entity,TR-ERR-480376,Zyxel maintenance fee,2024-02-15
PAY-ERR-CUST-1026-1282,CUST-1026,276.67,USD,Unknown Entity,TR-ERR-243590,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1026-0007,CUST-1026,4274.97,USD,Global Logistics,TR-941029,Full payment for INV-CUST-1026-0007,2024-04-30
PAY-INV-CUST-1026-0008-S0,CUST-1026,8045.25,USD,Enterprise SaaS,TR-293820,Partial payment 1/2 for INV-CUST-1026-0008,2024-04-27
PAY-INV-CUST-1026-0008-S1,CUST-1026,156.14,USD,Enterprise SaaS,TR-110245,Partial payment 2/2 for INV-CUST-1026-0008,2024-04-09
PAY-INV-CUST-1026-0009-S0,CUST-1026,360.6,USD,Compute Cloud,TR-768416,Partial payment 1/3 for INV-CUST-1026-0009,2024-06-08
PAY-INV-CUST-1026-0009-S1,CUST-1026,404.6,USD,Compute Cloud,TR-135883,Partial payment 2/3 for INV-CUST-1026-0009,2024-06-12
PAY-INV-CUST-1026-0009-S2,CUST-1026,3.78,USD,Compute Cloud,TR-596311,Partial payment 3/3 for INV-CUST-1026-0009,2024-06-25
PAY-INV-CUST-1026-0010-S0,CUST-1026,1749.93,USD,Steel Fab Inc,TR-755744,Partial payment 1/3 for INV-CUST-1026-0010,2024-03-24
PAY-INV-CUST-1026-0010-S1,CUST-1026,4394.31,USD,Steel Fab Inc,TR-208825,Partial payment 2/3 for INV-CUST-1026-0010,2024-03-25
PAY-INV-CUST-1026-0010-S2,CUST-1026,896.16,USD,Steel Fab Inc,TR-318993,Partial payment 3/3 for INV-CUST-1026-0010,2024-04-03
PAY-INV-CUST-1026-0011,CUST-1026,9321.12,USD,Global Logistics,TR-416826,Full payment for INV-CUST-1026-0011,2024-07-03
PAY-INV-CUST-1026-0012,CUST-1026,7827.85,USD,Global Logistics,TR-262353,Full payment for INV-CUST-1026-0012,2024-06-06
PAY-INV-CUST-1026-0013,CUST-1026,6609.15,USD,Steel Fab Inc,TR-886142,Full payment for INV-CUST-1026-0013,2024-01-20
PAY-INV-CUST-1026-0014,CUST-1026,7455.32,USD,Global Logistics,TR-591948,Full payment for INV-CUST-1026-0014,2024-03-18
PAY-ERR-CUST-1026-1296,CUST-1026,389.94,USD,Unknown Entity,TR-ERR-201861,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1026-0016,CUST-1026,6534.6,USD,Compute Cloud,TR-651849,Full payment for INV-CUST-1026-0016,2024-06-07
PAY-INV-CUST-1026-0017,CUST-1026,5232.15,USD,Enterprise SaaS,TR-859927,Full payment for INV-CUST-1026-0017,2024-03-06
PAY-INV-CUST-1026-0018,CUST-1026,8722.01,USD,Global Logistics,TR-421480,Full payment for INV-CUST-1026-0018,2024-03-06
PAY-INV-CUST-1026-0019,CUST-1026,8968.53,USD,Global Logistics,TR-879288,Full payment for INV-CUST-1026-0019,2024-04-25
PAY-INV-CUST-1026-0020,CUST-1026,2140.34,USD,Global Logistics,TR-628037,Full payment for INV-CUST-1026-0020,2024-04-28
PAY-INV-CUST-1026-0021-S0,CUST-1026,86.4,USD,Enterprise SaaS,TR-778223,Partial payment 1/4 for INV-CUST-1026-0021,2024-02-22
PAY-INV-CUST-1026-0021-S1,CUST-1026,3902.53,USD,Enterprise SaaS,TR-692343,Partial payment 2/4 for INV-CUST-1026-0021,2024-02-24
PAY-INV-CUST-1026-0021-S2,CUST-1026,108.17,USD,Enterprise SaaS,TR-308153,Partial payment 3/4 for INV-CUST-1026-0021,2024-02-24
PAY-INV-CUST-1026-0021-S3,CUST-1026,4531.68,USD,Enterprise SaaS,TR-895146,Partial payment 4/4 for INV-CUST-1026-0021,2024-02-19
PAY-INV-CUST-1026-0022-S0,CUST-1026,561.35,USD,Office Supply Co,TR-123656,Partial payment 1/4 for INV-CUST-1026-0022,2024-05-30
PAY-INV-CUST-1026-0022-S1,CUST-1026,4006.68,USD,Office Supply Co,TR-384439,Partial payment 2/4 for INV-CUST-1026-0022,2024-05-21
PAY-INV-CUST-1026-0022-S2,CUST-1026,11.54,USD,Office Supply Co,TR-458948,Partial payment 3/4 for INV-CUST-1026-0022,2024-05-25
PAY-INV-CUST-1026-0022-S3,CUST-1026,2823.02,USD,Office Supply Co,TR-675626,Partial payment 4/4 for INV-CUST-1026-0022,2024-05-18
PAY-INV-CUST-1026-0023,CUST-1026,8213.92,USD,Compute Cloud,TR-227955,Full payment for INV-CUST-1026-0023,2024-01-28
PAY-INV-CUST-1026-0024,CUST-1026,1322.62,USD,Office Supply Co,TR-462887,Full payment for INV-CUST-1026-0024,2024-06-24
PAY-INV-CUST-1026-0025,CUST-1026,6011.1,USD,Enterprise SaaS,TR-980617,Full payment for INV-CUST-1026-0025,2024-01-27
PAY-INV-CUST-1026-0026,CUST-1026,2135.77,USD,Steel Fab Inc,TR-741885,Full payment for INV-CUST-1026-0026,2024-01-20
PAY-INV-CUST-1026-0027,CUST-1026,6736.1,USD,Office Supply Co,TR-638104,Full payment for INV-CUST-1026-0027,2024-06-01
PAY-INV-CUST-1026-0028,CUST-1026,8520.71,USD,Global Logistics,TR-183753,Full payment for INV-CUST-1026-0028,2024-06-23
PAY-ERR-CUST-1026-1316,CUST-1026,466.72,USD,Unknown Entity,TR-ERR-215020,Zyxel maintenance fee,2024-02-15
PAY-ERR-CUST-1026-1317,CUST-1026,460.02,USD,Unknown Entity,TR-ERR-961228,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1026-0031,CUST-1026,714.49,USD,Enterprise SaaS,TR-803793,Full payment for INV-CUST-1026-0031,2024-04-06
PAY-INV-CUST-1026-0032,CUST-1026,3849.81,USD,Enterprise SaaS,TR-876930,Full payment for INV-CUST-1026-0032,2024-06-16
PAY-INV-CUST-1026-0033,CUST-1026,8079.94,USD,Global Logistics,TR-645578,Full payment for INV-CUST-1026-0033,2024-06-14
PAY-INV-CUST-1026-0034,CUST-1026,5202.92,USD,Global Logistics,TR-516034,Full payment for INV-CUST-1026-0034,2024-03-29
PAY-INV-CUST-1026-0035-S0,CUST-1026,2278.56,USD,Global Logistics,TR-319473,Partial payment 1/2 for INV-CUST-1026-0035,2024-03-16
PAY-INV-CUST-1026-0035-S1,CUST-1026,4023.07,USD,Global Logistics,TR-339201,Partial payment 2/2 for INV-CUST-1026-0035,2024-03-22
PAY-INV-CUST-1026-0036,CUST-1026,2361.33,USD,Steel Fab Inc,TR-810043,Full payment for INV-CUST-1026-0036,2024-04-30
PAY-INV-CUST-1026-0037-S0,CUST-1026,2985.36,USD,Steel Fab Inc,TR-182825,Partial payment 1/3 for INV-CUST-1026-0037,2024-04-13
PAY-INV-CUST-1026-0037-S1,CUST-1026,1224.21,USD,Steel Fab Inc,TR-394451,Partial payment 2/3 for INV-CUST-1026-0037,2024-04-26
PAY-INV-CUST-1026-0037-S2,CUST-1026,633.56,USD,Steel Fab Inc,TR-166321,Partial payment 3/3 for INV-CUST-1026-0037,2024-04-20
PAY-INV-CUST-1026-0038,CUST-1026,9274.5,USD,Global Logistics,TR-376417,Full payment for INV-CUST-1026-0038,2024-05-25
PAY-INV-CUST-1027-0000,CUST-1027,4620.01,USD,Global Logistics,TR-712241,Full payment for INV-CUST-1027-0000,2024-06-29
PAY-ERR-CUST-1027-1330,CUST-1027,195.56,USD,Unknown Entity,TR-ERR-368836,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1027-0002-S0,CUST-1027,4989.34,USD,Enterprise SaaS,TR-868973,Partial payment 1/2 for INV-CUST-1027-0002,2024-04-18
PAY-INV-CUST-1027-0002-S1,CUST-1027,4218.56,USD,Enterprise SaaS,TR-368410,Partial payment 2/2 for INV-CUST-1027-0002,2024-04-19
PAY-INV-CUST-1027-0003-S0,CUST-1027,280.25,USD,Enterprise SaaS,TR-869550,Partial payment 1/4 for INV-CUST-1027-0003,2024-04-29
PAY-INV-CUST-1027-0003-S1,CUST-1027,288.65,USD,Enterprise SaaS,TR-421376,Partial payment 2/4 for INV-CUST-1027-0003,2024-04-24
PAY-INV-CUST-1027-0003-S2,CUST-1027,2128.67,USD,Enterprise SaaS,TR-448573,Partial payment 3/4 for INV-CUST-1027-0003,2024-04-26
PAY-INV-CUST-1027-0003-S3,CUST-1027,3.47,USD,Enterprise SaaS,TR-293991,Partial payment 4/4 for INV-CUST-1027-0003,2024-05-06
PAY-INV-CUST-1027-0004,CUST-1027,8622.13,USD,Office Supply Co,TR-908734,Full payment for INV-CUST-1027-0004,2024-05-15
PAY-INV-CUST-1027-0005,CUST-1027,3708.99,USD,Enterprise SaaS,TR-879856,Full payment for INV-CUST-1027-0005,2024-04-15
PAY-INV-CUST-1027-0006,CUST-1027,3001.06,USD,Enterprise SaaS,TR-636078,Full payment for INV-CUST-1027-0006,2024-03-25
PAY-INV-CUST-1027-0007,CUST-1027,5983.52,USD,Global Logistics,TR-513407,Full payment for INV-CUST-1027-0007,2024-03-24
PAY-INV-CUST-1027-0008,CUST-1027,4892.69,USD,Global Logistics,TR-106607,Full payment for INV-CUST-1027-0008,2024-06-22
PAY-ERR-CUST-1027-1342,CUST-1027,465.83,USD,Unknown Entity,TR-ERR-810573,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1027-0010,CUST-1027,8592.81,USD,Office Supply Co,TR-437148,Full payment for INV-CUST-1027-0010,2024-06-19
PAY-INV-CUST-1027-0011,CUST-1027,1843.31,USD,Office Supply Co,TR-140584,Full payment for INV-CUST-1027-0011,2024-05-31
PAY-ERR-CUST-1027-1345,CUST-1027,119.52,USD,Unknown Entity,TR-ERR-510308,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1027-0014,CUST-1027,5707.0,USD,Compute Cloud,TR-784006,Full payment for INV-CUST-1027-0014,2024-06-18
PAY-INV-CUST-1027-0015-S0,CUST-1027,1805.16,USD,Steel Fab Inc,TR-738717,Partial payment 1/2 for INV-CUST-1027-0015,2024-03-03
PAY-INV-CUST-1027-0015-S1,CUST-1027,4621.71,USD,Steel Fab Inc,TR-389275,Partial payment 2/2 for INV-CUST-1027-0015,2024-02-28
PAY-INV-CUST-1027-0016-S0,CUST-1027,836.44,USD,Global Logistics,TR-552686,Partial payment 1/2 for INV-CUST-1027-0016,2024-04-24
PAY-INV-CUST-1027-0016-S1,CUST-1027,937.43,USD,Global Logistics,TR-249002,Partial payment 2/2 for INV-CUST-1027-0016,2024-04-30
PAY-INV-CUST-1027-0017,CUST-1027,920.0,USD,Global Logistics,TR-568551,Full payment for INV-CUST-1027-0017,2024-05-22
PAY-INV-CUST-1027-0019,CUST-1027,1768.96,USD,Global Logistics,TR-903151,Full payment for INV-CUST-1027-0019,2024-03-22
PAY-INV-CUST-1027-0020,CUST-1027,3606.15,USD,Enterprise SaaS,TR-703124,Full payment for INV-CUST-1027-0020,2024-03-12
PAY-INV-CUST-1027-0021,CUST-1027,1582.38,USD,Steel Fab Inc,TR-628345,Full payment for INV-CUST-1027-0021,2024-03-04
PAY-INV-CUST-1027-0022,CUST-1027,7116.1,USD,Enterprise SaaS,TR-851138,Full payment for INV-CUST-1027-0022,2024-05-01
PAY-INV-CUST-1027-0023,CUST-1027,2463.92,USD,Compute Cloud,TR-910917,Full payment for INV-CUST-1027-0023,2024-02-12
PAY-INV-CUST-1027-0024,CUST-1027,9453.8,USD,Global Logistics,TR-784004,Full payment for INV-CUST-1027-0024,2024-03-28
PAY-INV-CUST-1027-0025,CUST-1027,8042.49,USD,Compute Cloud,TR-535236,Full payment for INV-CUST-1027-0025,2024-02-16
PAY-INV-CUST-1027-0026-S0,CUST-1027,458.1,USD,Compute Cloud,TR-832967,Partial payment 1/4 for INV-CUST-1027-0026,2024-03-15
PAY-INV-CUST-1027-0026-S1,CUST-1027,37.35,USD,Compute Cloud,TR-913089,Partial payment 2/4 for INV-CUST-1027-0026,2024-02-26
PAY-INV-CUST-1027-0026-S2,CUST-1027,585.03,USD,Compute Cloud,TR-221541,Partial payment 3/4 for INV-CUST-1027-0026,2024-03-12
PAY-INV-CUST-1027-0026-S3,CUST-1027,2081.95,USD,Compute Cloud,TR-354455,Partial payment 4/4 for INV-CUST-1027-0026,2024-03-04
PAY-INV-CUST-1027-0027,CUST-1027,2501.71,USD,Steel Fab Inc,TR-961569,Full payment for INV-CUST-1027-0027,2024-02-13
PAY-INV-CUST-1027-0028,CUST-1027,2532.77,USD,Global Logistics,TR-628376,Full payment for INV-CUST-1027-0028,2024-07-11
PAY-INV-CUST-1027-0031-S0,CUST-1027,7504.64,USD,Global Logistics,TR-526694,Partial payment 1/2 for INV-CUST-1027-0031,2024-04-19
PAY-INV-CUST-1027-0031-S1,CUST-1027,620.81,USD,Global Logistics,TR-448141,Partial payment 2/2 for INV-CUST-1027-0031,2024-04-09
PAY-INV-CUST-1027-0032-S0,CUST-1027,2211.05,USD,Global Logistics,TR-363888,Partial payment 1/4 for INV-CUST-1027-0032,2024-06-15
PAY-INV-CUST-1027-0032-S1,CUST-1027,2506.23,USD,Global Logistics,TR-759857,Partial payment 2/4 for INV-CUST-1027-0032,2024-06-22
PAY-INV-CUST-1027-0032-S2,CUST-1027,1094.07,USD,Global Logistics,TR-372801,Partial payment 3/4 for INV-CUST-1027-0032,2024-06-21
PAY-INV-CUST-1027-0032-S3,CUST-1027,3581.67,USD,Global Logistics,TR-158007,Partial payment 4/4 for INV-CUST-1027-0032,2024-06-05
PAY-INV-CUST-1027-0033-S0,CUST-1027,3514.5,USD,Global Logistics,TR-621964,Partial payment 1/2 for INV-CUST-1027-0033,2024-05-24
